exposure_id,exposure_ts,group,device,converted,revenue
5662,2025-06-28 20:48:58,treatment,Desktop,0,0.0
5663,2024-09-04 05:07:28,control,Mobile,0,0.0
5664,2024-05-14 07:59:46,control,Desktop,0,0.0
5665,2024-11-14 23:00:27,control,Desktop,0,0.0
5666,2025-05-26 03:24:09,treatment,Desktop,0,0.0
5667,2025-03-04 07:35:48,treatment,Desktop,0,0.0
5668,2024-04-07 02:55:49,control,Mobile,0,0.0
5669,2024-09-25 16:49:34,treatment,Desktop,0,0.0
5670,2025-07-28 13:48:52,control,Desktop,0,0.0
5671,2024-12-09 05:21:27,control,Mobile,0,0.0
5672,2025-06-08 10:59:46,control,Desktop,0,0.0
5673,2024-06-09 08:17:07,treatment,Mobile,0,0.0
5674,2024-04-14 14:58:54,control,Mobile,0,0.0
5675,2025-01-31 01:54:28,treatment,Desktop,0,0.0
5676,2024-04-30 13:32:51,control,Mobile,0,0.0
5677,2024-07-16 23:19:50,control,Desktop,0,0.0
5678,2025-07-09 05:37:17,control,Desktop,0,0.0
5679,2025-04-26 04:49:50,control,Desktop,0,0.0
5680,2025-07-09 20:05:51,treatment,Mobile,0,0.0
5681,2024-11-25 14:04:30,control,Desktop,1,78.32
5682,2024-09-15 23:38:37,treatment,Mobile,0,0.0
5683,2025-09-12 08:10:11,control,Desktop,0,0.0
5684,2024-06-11 21:14:24,treatment,Desktop,0,0.0
5685,2024-12-05 18:01:48,control,Desktop,0,0.0
5686,2024-11-27 05:23:17,control,Mobile,0,0.0
5687,2025-08-06 23:34:36,control,Desktop,0,0.0
5688,2025-08-31 16:16:02,treatment,Mobile,0,0.0
5689,2024-10-28 14:29:57,control,Desktop,0,0.0
5690,2025-04-24 10:19:38,treatment,Desktop,0,0.0
5691,2024-11-21 20:13:58,control,Tablet,0,0.0
5692,2025-08-12 22:59:21,treatment,Tablet,0,0.0
5693,2024-09-17 04:15:48,control,Mobile,0,0.0
5694,2024-08-26 03:24:55,treatment,Mobile,0,0.0
5695,2025-07-25 14:45:52,treatment,Desktop,0,0.0
5696,2025-06-20 15:47:38,control,Mobile,0,0.0
5697,2025-05-16 15:57:17,treatment,Mobile,1,108.12
5698,2025-03-27 09:53:39,treatment,Desktop,0,0.0
5699,2024-09-21 02:58:35,treatment,Desktop,0,0.0
5700,2025-02-19 20:56:42,treatment,Mobile,0,0.0
5701,2024-09-10 06:29:39,control,Desktop,0,0.0
5702,2025-04-16 06:44:51,treatment,Desktop,0,0.0
5703,2024-12-25 18:55:58,control,Mobile,0,0.0
5704,2024-07-27 09:43:42,treatment,Desktop,0,0.0
5705,2024-09-22 09:09:17,control,Mobile,0,0.0
5706,2024-09-02 20:26:04,treatment,Tablet,0,0.0
5707,2024-06-01 22:00:51,control,Desktop,0,0.0
5708,2025-08-21 02:30:05,treatment,Mobile,0,0.0
5709,2024-09-17 03:16:26,control,Tablet,0,0.0
5710,2025-01-08 14:23:45,treatment,Desktop,0,0.0
5711,2024-10-08 12:17:58,treatment,Mobile,0,0.0
5712,2024-04-12 14:45:30,treatment,Mobile,0,0.0
5713,2025-01-17 11:53:00,control,Desktop,0,0.0
5714,2024-06-28 00:25:42,treatment,Desktop,0,0.0
5715,2025-08-12 02:30:11,treatment,Desktop,0,0.0
5716,2025-07-11 14:44:17,treatment,Desktop,0,0.0
5717,2024-12-11 11:59:08,control,Desktop,1,30.92
5718,2025-05-27 14:30:36,control,Desktop,0,0.0
5719,2024-06-09 19:17:30,treatment,Mobile,0,0.0
5720,2025-08-25 13:49:46,treatment,Mobile,0,0.0
5721,2024-10-09 04:15:27,control,Mobile,0,0.0
5722,2025-03-09 07:55:10,control,Mobile,0,0.0
5723,2024-06-30 09:09:29,control,Mobile,0,0.0
5724,2024-09-28 11:21:05,treatment,Mobile,0,0.0
5725,2025-02-17 21:57:29,control,Mobile,0,0.0
5726,2024-04-16 23:13:39,treatment,Tablet,0,0.0
5727,2024-08-17 09:00:03,treatment,Mobile,0,0.0
5728,2025-03-11 09:43:04,control,Desktop,0,0.0
5729,2025-02-09 10:57:51,treatment,Tablet,0,0.0
5730,2024-11-23 11:05:11,control,Desktop,0,0.0
5731,2024-04-18 21:51:30,control,Desktop,0,0.0
5732,2024-09-12 00:27:24,control,Desktop,0,0.0
5733,2024-09-03 03:30:29,control,Desktop,0,0.0
5734,2025-02-14 23:33:42,treatment,Desktop,0,0.0
5735,2025-03-11 08:13:09,control,Desktop,0,0.0
5736,2024-11-16 10:58:10,treatment,Desktop,0,0.0
5737,2024-11-08 04:11:21,treatment,Desktop,1,31.27
5738,2024-11-16 03:49:04,treatment,Desktop,0,0.0
5739,2024-11-18 14:03:42,treatment,Desktop,0,0.0
5740,2024-06-18 11:21:45,treatment,Mobile,0,0.0
5741,2024-07-02 14:34:46,control,Desktop,0,0.0
5742,2024-12-27 01:26:52,control,Desktop,0,0.0
5743,2025-07-30 05:07:48,treatment,Mobile,0,0.0
5744,2025-04-06 11:05:33,control,Mobile,0,0.0
5745,2024-10-15 01:14:08,treatment,Mobile,0,0.0
5746,2024-04-14 10:44:55,treatment,Mobile,0,0.0
5747,2024-08-10 22:56:57,treatment,Desktop,0,0.0
5748,2024-09-02 18:44:14,treatment,Desktop,0,0.0
5749,2025-09-06 18:29:34,treatment,Mobile,0,0.0
5750,2024-08-12 06:01:49,treatment,Desktop,0,0.0
5751,2024-11-13 13:16:08,control,Desktop,0,0.0
5752,2024-05-15 08:16:50,control,Tablet,0,0.0
5753,2025-09-16 09:50:28,treatment,Desktop,0,0.0
5754,2024-08-25 18:29:06,treatment,Desktop,0,0.0
5755,2025-06-24 23:49:45,control,Desktop,0,0.0
5756,2024-11-26 01:51:46,treatment,Mobile,0,0.0
5757,2024-03-31 06:34:13,control,Mobile,0,0.0
5758,2025-03-02 09:20:09,treatment,Desktop,0,0.0
5759,2025-04-28 02:32:14,treatment,Desktop,0,0.0
5760,2024-05-10 10:16:41,treatment,Desktop,0,0.0
5761,2024-05-30 14:56:42,treatment,Tablet,0,0.0
5762,2024-05-14 10:15:03,control,Desktop,0,0.0
5763,2025-02-08 10:32:29,treatment,Desktop,0,0.0
5764,2024-04-05 11:33:32,control,Tablet,0,0.0
5765,2024-06-08 14:08:07,control,Desktop,1,120.85
5766,2024-07-03 02:23:02,treatment,Desktop,0,0.0
5767,2025-02-03 18:34:10,treatment,Mobile,0,0.0
5768,2025-02-20 07:01:34,control,Desktop,0,0.0
5769,2024-05-20 00:04:43,control,Desktop,0,0.0
5770,2024-08-24 08:59:04,treatment,Desktop,1,11.43
5771,2025-04-19 01:43:59,control,Desktop,0,0.0
5772,2025-09-13 00:18:11,treatment,Tablet,0,0.0
5773,2024-07-10 06:28:16,control,Mobile,0,0.0
5774,2024-07-22 03:37:50,control,Desktop,1,64.66
5775,2024-11-28 08:43:49,treatment,Desktop,0,0.0
5776,2025-01-31 02:00:28,control,Desktop,0,0.0
5777,2025-05-02 08:34:48,control,Desktop,0,0.0
5778,2024-10-26 19:58:19,control,Mobile,1,59.98
5779,2025-07-14 20:50:34,control,Tablet,0,0.0
5780,2024-09-02 08:27:09,control,Desktop,0,0.0
5781,2025-06-15 07:06:29,treatment,Desktop,0,0.0
5782,2025-01-01 10:18:57,control,Mobile,0,0.0
5783,2024-06-23 16:15:38,treatment,Tablet,0,0.0
5784,2025-07-02 06:01:34,control,Desktop,0,0.0
5785,2024-12-08 20:21:09,treatment,Mobile,0,0.0
5786,2025-01-29 11:27:59,treatment,Desktop,0,0.0
5787,2025-02-20 14:10:00,treatment,Mobile,0,0.0
5788,2025-04-26 16:20:59,control,Desktop,0,0.0
5789,2024-05-06 08:07:01,control,Desktop,0,0.0
5790,2025-03-12 11:45:47,treatment,Desktop,0,0.0
5791,2024-09-29 08:34:58,treatment,Mobile,0,0.0
5792,2025-03-26 12:48:39,treatment,Desktop,0,0.0
5793,2024-06-04 13:09:03,treatment,Desktop,0,0.0
5794,2025-02-02 00:24:12,control,Tablet,0,0.0
5795,2024-05-15 12:35:13,treatment,Desktop,0,0.0
5796,2025-01-06 04:18:10,treatment,Tablet,0,0.0
5797,2025-02-11 13:09:38,control,Mobile,0,0.0
5798,2025-01-05 23:29:34,control,Desktop,0,0.0
5799,2025-01-07 01:31:10,treatment,Mobile,0,0.0
5800,2024-10-21 07:58:59,treatment,Mobile,0,0.0
5801,2024-11-26 19:51:44,treatment,Desktop,0,0.0
5802,2025-06-18 22:25:36,treatment,Desktop,0,0.0
5803,2025-07-30 06:42:31,treatment,Desktop,0,0.0
5804,2024-07-22 16:33:25,treatment,Mobile,0,0.0
5805,2025-06-28 02:57:14,treatment,Desktop,0,0.0
5806,2024-05-27 12:47:31,control,Desktop,0,0.0
5807,2025-02-12 22:34:00,treatment,Mobile,0,0.0
5808,2024-09-06 01:20:00,control,Desktop,0,0.0
5809,2024-12-05 04:07:26,treatment,Desktop,0,0.0
5810,2025-06-16 18:03:43,treatment,Desktop,1,168.85
5811,2025-03-25 08:41:05,control,Desktop,0,0.0
5812,2025-05-23 09:14:33,control,Mobile,0,0.0
5813,2024-12-25 08:04:20,control,Desktop,0,0.0
5814,2025-04-29 05:18:40,control,Desktop,0,0.0
5815,2024-10-01 04:12:24,treatment,Desktop,1,182.33
5816,2025-09-12 19:39:33,treatment,Desktop,0,0.0
5817,2024-10-23 17:18:03,control,Tablet,0,0.0
5818,2025-05-29 05:15:58,treatment,Mobile,0,0.0
5819,2024-07-11 16:37:57,control,Desktop,0,0.0
5820,2024-06-24 12:24:37,treatment,Desktop,0,0.0
5821,2025-01-28 07:34:49,control,Tablet,0,0.0
5822,2025-03-03 07:52:45,treatment,Mobile,0,0.0
5823,2024-07-14 23:08:51,treatment,Mobile,0,0.0
5824,2024-11-10 07:51:51,control,Desktop,0,0.0
5825,2024-08-20 13:15:00,treatment,Desktop,0,0.0
5826,2025-06-22 10:40:09,treatment,Desktop,0,0.0
5827,2025-01-26 03:00:23,treatment,Desktop,0,0.0
5828,2025-08-23 11:27:01,treatment,Desktop,0,0.0
5829,2025-02-09 06:16:34,control,Desktop,0,0.0
5830,2025-06-08 12:34:19,treatment,Mobile,0,0.0
5831,2025-08-29 03:22:02,treatment,Desktop,1,124.26
5832,2025-07-04 02:20:44,control,Desktop,0,0.0
5833,2024-06-16 10:45:19,control,Tablet,0,0.0
5834,2024-10-02 18:31:18,control,Desktop,0,0.0
5835,2024-04-20 07:42:21,treatment,Mobile,0,0.0
5836,2024-09-20 21:46:50,control,Desktop,0,0.0
5837,2025-08-24 04:58:08,treatment,Desktop,0,0.0
5838,2024-08-31 07:41:09,treatment,Mobile,0,0.0
5839,2024-06-10 23:25:17,treatment,Desktop,0,0.0
5840,2024-05-12 05:11:12,treatment,Desktop,0,0.0
5841,2024-09-09 04:02:28,treatment,Desktop,1,21.21
5842,2025-06-26 12:16:00,treatment,Desktop,0,0.0
5843,2024-04-30 22:35:40,control,Mobile,0,0.0
5844,2024-04-24 00:32:06,control,Mobile,0,0.0
5845,2024-06-25 11:37:28,treatment,Mobile,0,0.0
5846,2024-05-20 04:46:15,control,Mobile,0,0.0
5847,2024-07-15 03:25:41,control,Desktop,0,0.0
5848,2024-12-05 15:21:53,control,Desktop,0,0.0
5849,2024-05-10 12:52:21,treatment,Mobile,0,0.0
5850,2024-05-11 16:16:10,control,Desktop,0,0.0
5851,2025-06-27 13:40:58,control,Desktop,0,0.0
5852,2024-12-01 14:24:31,treatment,Desktop,0,0.0
5853,2024-05-31 02:48:23,control,Mobile,0,0.0
5854,2024-07-08 00:53:58,control,Desktop,0,0.0
5855,2024-11-20 08:19:30,control,Mobile,0,0.0
5856,2024-11-15 16:48:47,control,Tablet,0,0.0
5857,2025-05-03 11:34:04,control,Desktop,0,0.0
5858,2024-06-25 14:37:43,control,Desktop,0,0.0
5859,2024-11-12 07:08:33,treatment,Mobile,0,0.0
5860,2024-05-22 07:38:49,treatment,Tablet,0,0.0
5861,2025-03-30 01:25:36,control,Tablet,0,0.0
5862,2024-11-08 19:04:17,treatment,Desktop,0,0.0
5863,2024-09-26 12:20:23,control,Mobile,0,0.0
5864,2025-08-01 21:22:37,control,Desktop,0,0.0
5865,2025-01-13 08:09:19,control,Mobile,0,0.0
5866,2025-08-05 04:51:05,treatment,Desktop,0,0.0
5867,2024-05-01 04:38:36,treatment,Desktop,0,0.0
5868,2024-12-10 14:27:39,control,Desktop,0,0.0
5869,2025-08-22 07:46:49,control,Desktop,0,0.0
5870,2025-02-03 18:04:52,control,Desktop,0,0.0
5871,2024-12-01 00:25:05,treatment,Desktop,0,0.0
5872,2024-05-22 07:04:00,treatment,Mobile,1,109.59
5873,2025-03-22 09:01:23,control,Tablet,0,0.0
5874,2024-12-28 18:09:28,treatment,Desktop,0,0.0
5875,2025-07-02 09:22:15,treatment,Desktop,0,0.0
5876,2024-06-15 07:21:57,control,Desktop,0,0.0
5877,2024-12-20 04:43:52,treatment,Desktop,0,0.0
5878,2025-01-01 18:36:04,treatment,Desktop,0,0.0
5879,2024-08-15 02:19:20,treatment,Mobile,0,0.0
5880,2025-01-21 16:50:16,control,Desktop,0,0.0
5881,2024-04-14 02:37:50,treatment,Desktop,0,0.0
5882,2025-08-22 05:29:41,control,Desktop,1,48.25
5883,2024-09-13 19:22:13,treatment,Desktop,1,190.81
5884,2024-10-13 11:22:18,treatment,Mobile,1,130.63
5885,2024-03-27 15:56:49,control,Mobile,0,0.0
5886,2025-07-03 15:35:03,treatment,Desktop,1,45.31
5887,2025-05-15 13:19:52,control,Desktop,0,0.0
5888,2024-08-21 06:22:57,treatment,Desktop,0,0.0
5889,2025-08-19 07:51:08,control,Desktop,0,0.0
5890,2024-07-18 00:28:16,control,Desktop,0,0.0
5891,2025-05-15 08:41:49,control,Desktop,0,0.0
5892,2025-05-07 13:30:55,treatment,Mobile,0,0.0
5893,2024-10-22 23:35:20,treatment,Desktop,0,0.0
5894,2024-06-22 23:04:44,treatment,Desktop,0,0.0
5895,2024-10-02 06:53:35,control,Mobile,0,0.0
5896,2024-11-24 05:11:12,control,Mobile,0,0.0
5897,2024-07-30 22:49:36,treatment,Mobile,0,0.0
5898,2024-03-30 22:42:51,control,Mobile,0,0.0
5899,2025-08-03 18:11:56,treatment,Desktop,0,0.0
5900,2025-05-31 06:22:09,treatment,Tablet,0,0.0
5901,2024-04-16 16:31:33,treatment,Desktop,0,0.0
5902,2024-04-12 10:21:08,control,Mobile,0,0.0
5903,2024-12-05 20:59:23,control,Mobile,0,0.0
5904,2024-07-01 01:25:37,control,Mobile,0,0.0
5905,2024-10-14 23:54:31,control,Mobile,0,0.0
5906,2024-11-03 13:40:16,treatment,Mobile,0,0.0
5907,2024-08-08 03:34:16,control,Desktop,0,0.0
5908,2024-09-13 10:37:21,control,Desktop,0,0.0
5909,2025-06-02 09:05:23,treatment,Tablet,0,0.0
5910,2024-09-17 14:00:30,control,Mobile,0,0.0
5911,2024-06-08 14:40:38,control,Mobile,0,0.0
5912,2024-09-27 01:33:01,treatment,Desktop,0,0.0
5913,2024-04-04 16:08:48,treatment,Mobile,0,0.0
5914,2024-12-17 13:35:02,treatment,Desktop,0,0.0
5915,2024-11-17 17:23:29,treatment,Mobile,0,0.0
5916,2024-10-27 03:05:35,control,Desktop,0,0.0
5917,2025-07-06 03:56:26,control,Mobile,0,0.0
5918,2024-12-29 01:34:42,control,Mobile,0,0.0
5919,2024-05-15 18:57:37,treatment,Desktop,0,0.0
5920,2025-03-17 01:23:13,treatment,Desktop,0,0.0
5921,2025-01-07 08:41:17,treatment,Mobile,0,0.0
5922,2024-11-27 06:25:32,control,Desktop,0,0.0
5923,2024-09-13 22:52:58,treatment,Desktop,0,0.0
5924,2025-05-27 14:59:18,control,Desktop,1,57.06
5925,2025-01-28 11:59:12,treatment,Desktop,0,0.0
5926,2025-01-27 22:57:50,control,Mobile,0,0.0
5927,2025-04-16 12:07:00,treatment,Desktop,0,0.0
5928,2024-04-01 02:34:25,control,Desktop,0,0.0
5929,2024-07-12 09:25:18,control,Desktop,0,0.0
5930,2025-04-26 21:39:42,control,Desktop,1,133.94
5931,2025-01-28 09:13:41,treatment,Desktop,0,0.0
5932,2024-11-24 22:05:21,treatment,Desktop,0,0.0
5933,2025-04-16 13:48:07,control,Desktop,0,0.0
5934,2024-10-26 13:54:53,treatment,Desktop,0,0.0
5935,2024-09-06 08:38:56,treatment,Desktop,0,0.0
5936,2024-12-12 11:36:15,control,Mobile,0,0.0
5937,2024-09-13 14:52:31,treatment,Desktop,0,0.0
5938,2024-07-11 04:43:50,treatment,Mobile,0,0.0
5939,2024-04-09 17:35:43,control,Desktop,0,0.0
5940,2025-01-23 17:11:17,control,Mobile,0,0.0
5941,2024-06-10 01:23:07,control,Desktop,0,0.0
5942,2024-07-04 18:25:35,control,Mobile,1,20.59
5943,2024-12-28 23:38:56,control,Mobile,0,0.0
5944,2025-01-16 01:22:47,control,Mobile,0,0.0
5945,2024-03-28 20:21:14,treatment,Mobile,0,0.0
5946,2024-04-19 15:28:51,control,Mobile,0,0.0
5947,2025-06-23 10:43:06,control,Mobile,0,0.0
5948,2024-12-28 07:02:36,control,Desktop,1,29.55
5949,2024-09-26 21:59:05,control,Desktop,0,0.0
5950,2024-09-16 07:13:15,control,Desktop,0,0.0
5951,2024-05-11 23:55:36,treatment,Desktop,1,113.25
5952,2025-01-11 15:44:30,treatment,Desktop,0,0.0
5953,2025-09-01 20:28:47,treatment,Desktop,0,0.0
5954,2025-01-05 04:42:29,treatment,Desktop,0,0.0
5955,2025-03-09 03:13:56,treatment,Desktop,0,0.0
5956,2024-11-01 20:59:20,control,Desktop,0,0.0
5957,2024-09-09 16:48:43,treatment,Mobile,0,0.0
5958,2025-01-18 02:14:20,control,Desktop,0,0.0
5959,2025-05-14 03:19:44,treatment,Desktop,0,0.0
5960,2024-11-04 23:00:25,treatment,Desktop,0,0.0
5961,2025-03-04 19:36:07,treatment,Mobile,1,146.38
5962,2025-07-15 02:59:12,treatment,Desktop,0,0.0
5963,2025-08-27 11:11:48,control,Mobile,0,0.0
5964,2025-02-14 18:47:32,treatment,Desktop,0,0.0
5965,2024-08-09 07:42:01,treatment,Desktop,0,0.0
5966,2024-04-14 14:02:46,treatment,Desktop,0,0.0
5967,2025-08-10 07:39:04,control,Desktop,0,0.0
5968,2024-05-21 14:47:55,control,Desktop,0,0.0
5969,2024-10-02 00:01:44,control,Desktop,0,0.0
5970,2025-07-24 06:40:15,control,Desktop,0,0.0
5971,2025-07-26 17:07:45,treatment,Desktop,0,0.0
5972,2024-10-02 03:09:36,treatment,Desktop,0,0.0
5973,2024-06-28 14:49:42,control,Mobile,0,0.0
5974,2024-07-10 05:36:55,control,Desktop,0,0.0
5975,2025-01-04 13:11:58,treatment,Mobile,0,0.0
5976,2024-11-02 04:40:31,treatment,Desktop,0,0.0
5977,2024-04-25 02:26:39,treatment,Desktop,1,149.22
5978,2024-10-01 19:23:58,treatment,Mobile,0,0.0
5979,2024-05-20 19:36:25,control,Mobile,0,0.0
5980,2025-07-03 14:20:17,treatment,Desktop,0,0.0
5981,2024-09-03 02:17:48,treatment,Desktop,0,0.0
5982,2025-05-14 20:04:09,treatment,Mobile,0,0.0
5983,2025-05-29 02:32:24,control,Desktop,0,0.0
5984,2025-06-10 19:53:40,treatment,Desktop,0,0.0
5985,2025-05-05 20:12:26,treatment,Mobile,0,0.0
5986,2024-10-24 10:28:24,control,Desktop,0,0.0
5987,2024-12-24 06:14:47,control,Mobile,0,0.0
5988,2024-08-14 21:48:20,treatment,Desktop,0,0.0
5989,2025-01-05 10:56:05,control,Mobile,0,0.0
5990,2024-10-28 05:03:04,control,Desktop,0,0.0
5991,2024-10-04 07:57:55,treatment,Desktop,0,0.0
5992,2024-11-23 21:40:14,treatment,Mobile,0,0.0
5993,2025-02-07 00:36:44,treatment,Mobile,0,0.0
5994,2025-06-25 05:48:04,treatment,Desktop,0,0.0
5995,2025-06-16 18:09:30,control,Desktop,0,0.0
5996,2024-04-10 20:08:55,treatment,Mobile,0,0.0
5997,2025-02-09 00:01:04,control,Desktop,0,0.0
5998,2025-05-13 15:20:50,treatment,Desktop,0,0.0
5999,2025-08-29 02:06:59,control,Desktop,1,66.67
6000,2025-04-11 07:05:12,treatment,Mobile,0,0.0
6001,2024-04-10 22:06:00,control,Mobile,0,0.0
6002,2024-10-20 03:56:45,control,Desktop,0,0.0
6003,2024-06-18 15:09:13,control,Desktop,0,0.0
6004,2024-08-16 12:09:26,treatment,Mobile,0,0.0
6005,2025-04-12 06:09:32,control,Desktop,0,0.0
6006,2024-12-17 21:11:43,control,Desktop,0,0.0
6007,2024-07-09 08:45:10,treatment,Mobile,0,0.0
6008,2024-05-04 08:13:24,treatment,Mobile,0,0.0
6009,2025-07-12 13:11:48,control,Desktop,0,0.0
6010,2025-05-30 11:16:52,control,Desktop,0,0.0
6011,2024-08-21 23:02:45,control,Mobile,0,0.0
6012,2025-06-08 16:50:31,control,Mobile,0,0.0
6013,2025-01-25 13:52:52,treatment,Desktop,0,0.0
6014,2024-08-25 02:46:34,treatment,Desktop,0,0.0
6015,2025-05-03 01:36:15,control,Mobile,0,0.0
6016,2024-07-10 10:26:23,control,Desktop,0,0.0
6017,2024-05-02 01:37:09,control,Desktop,0,0.0
6018,2024-10-19 11:44:40,treatment,Desktop,0,0.0
6019,2025-05-20 20:48:30,treatment,Mobile,0,0.0
6020,2025-03-10 13:56:20,control,Desktop,0,0.0
6021,2025-04-24 17:55:57,treatment,Desktop,0,0.0
6022,2025-08-02 15:44:39,treatment,Desktop,0,0.0
6023,2024-12-10 15:26:38,control,Desktop,0,0.0
6024,2024-11-02 04:10:38,treatment,Mobile,0,0.0
6025,2025-01-06 18:05:31,control,Desktop,0,0.0
6026,2024-05-04 09:19:25,treatment,Desktop,0,0.0
6027,2025-07-20 20:03:12,control,Desktop,0,0.0
6028,2024-09-08 02:40:03,control,Mobile,0,0.0
6029,2024-12-07 17:14:35,control,Desktop,0,0.0
6030,2025-05-11 03:01:56,control,Desktop,0,0.0
6031,2024-05-01 21:27:58,control,Desktop,0,0.0
6032,2025-08-02 14:15:05,control,Desktop,0,0.0
6033,2024-09-28 23:01:33,treatment,Desktop,1,64.17
6034,2024-09-06 21:21:41,treatment,Desktop,0,0.0
6035,2025-08-15 09:19:35,control,Desktop,0,0.0
6036,2025-03-15 19:15:27,control,Desktop,0,0.0
6037,2025-07-23 00:52:43,control,Desktop,0,0.0
6038,2025-04-30 00:53:43,control,Mobile,0,0.0
6039,2024-06-18 10:21:34,treatment,Desktop,0,0.0
6040,2024-04-22 00:47:52,treatment,Desktop,0,0.0
6041,2025-03-19 07:17:47,control,Desktop,0,0.0
6042,2025-07-08 22:25:31,control,Desktop,0,0.0
6043,2024-06-12 20:54:11,control,Desktop,0,0.0
6044,2025-01-21 08:22:25,control,Desktop,0,0.0
6045,2025-06-09 18:16:21,treatment,Desktop,0,0.0
6046,2025-06-17 19:59:53,treatment,Desktop,0,0.0
6047,2024-07-27 03:28:21,control,Mobile,0,0.0
6048,2024-11-29 05:01:56,treatment,Mobile,0,0.0
6049,2025-05-15 13:32:17,treatment,Tablet,0,0.0
6050,2025-08-06 22:01:03,control,Desktop,0,0.0
6051,2025-03-01 13:11:30,treatment,Desktop,0,0.0
6052,2024-09-26 23:01:37,treatment,Desktop,0,0.0
6053,2025-01-20 06:54:41,control,Desktop,0,0.0
6054,2025-04-03 08:43:04,control,Desktop,0,0.0
6055,2024-12-06 12:19:21,control,Desktop,0,0.0
6056,2025-02-20 05:58:05,treatment,Mobile,0,0.0
6057,2024-08-29 04:53:35,control,Desktop,1,171.13
6058,2025-03-18 20:47:13,control,Mobile,0,0.0
6059,2025-06-03 02:25:49,treatment,Desktop,0,0.0
6060,2024-05-18 02:02:29,control,Desktop,0,0.0
6061,2024-06-30 16:44:42,control,Desktop,0,0.0
6062,2025-02-19 05:57:37,treatment,Tablet,0,0.0
6063,2025-05-21 19:45:51,control,Desktop,0,0.0
6064,2024-03-30 22:40:55,control,Tablet,0,0.0
6065,2024-03-31 04:37:22,treatment,Desktop,0,0.0
6066,2024-08-01 15:33:45,control,Desktop,0,0.0
6067,2024-06-23 01:31:56,treatment,Desktop,0,0.0
6068,2024-07-02 15:09:25,treatment,Desktop,0,0.0
6069,2025-01-21 20:55:56,treatment,Mobile,0,0.0
6070,2024-05-28 10:11:30,control,Desktop,0,0.0
6071,2024-10-27 10:33:46,control,Mobile,0,0.0
6072,2025-04-08 17:00:27,treatment,Mobile,0,0.0
6073,2025-08-18 14:04:01,control,Desktop,0,0.0
6074,2024-06-05 23:05:15,treatment,Tablet,0,0.0
6075,2025-09-02 12:08:47,treatment,Tablet,0,0.0
6076,2025-01-02 07:42:16,treatment,Desktop,0,0.0
6077,2025-01-28 17:26:34,treatment,Desktop,0,0.0
6078,2024-04-25 14:33:08,treatment,Desktop,0,0.0
6079,2024-09-23 03:55:55,treatment,Desktop,0,0.0
6080,2025-07-15 16:18:19,treatment,Desktop,0,0.0
6081,2024-10-29 16:27:08,control,Desktop,0,0.0
6082,2025-01-02 03:19:06,treatment,Mobile,0,0.0
6083,2025-09-15 11:29:28,treatment,Mobile,0,0.0
6084,2024-10-11 16:25:00,control,Desktop,0,0.0
6085,2024-12-31 01:17:38,control,Desktop,0,0.0
6086,2025-02-15 06:13:28,treatment,Mobile,1,24.49
6087,2024-12-05 08:24:00,control,Desktop,1,62.84
6088,2024-04-17 20:50:55,control,Desktop,0,0.0
6089,2025-06-03 08:56:39,control,Desktop,0,0.0
6090,2025-03-24 01:41:33,control,Mobile,0,0.0
6091,2024-08-29 21:56:15,treatment,Mobile,0,0.0
6092,2024-09-01 19:03:28,treatment,Desktop,0,0.0
6093,2024-06-16 17:28:51,control,Mobile,0,0.0
6094,2024-06-03 21:45:46,treatment,Desktop,0,0.0
6095,2025-04-21 12:32:32,treatment,Desktop,0,0.0
6096,2025-09-03 05:21:05,treatment,Mobile,0,0.0
6097,2024-09-02 07:13:12,control,Desktop,0,0.0
6098,2025-08-17 14:49:06,treatment,Mobile,0,0.0
6099,2025-05-01 16:33:54,treatment,Desktop,0,0.0
6100,2024-10-15 22:53:11,treatment,Desktop,0,0.0
6101,2025-04-15 20:30:39,control,Tablet,0,0.0
6102,2024-04-20 16:56:19,treatment,Desktop,0,0.0
6103,2025-01-22 19:03:38,control,Desktop,0,0.0
6104,2025-01-11 19:36:31,control,Desktop,0,0.0
6105,2024-04-12 17:01:40,treatment,Desktop,0,0.0
6106,2024-07-14 06:12:13,treatment,Desktop,0,0.0
6107,2025-08-13 04:36:48,control,Desktop,0,0.0
6108,2025-09-16 15:45:35,control,Mobile,0,0.0
6109,2025-02-14 20:26:25,control,Desktop,0,0.0
6110,2024-08-27 22:40:09,control,Desktop,0,0.0
6111,2024-05-08 04:01:46,control,Mobile,0,0.0
6112,2025-06-30 07:07:14,control,Desktop,0,0.0
6113,2025-05-03 16:54:38,control,Desktop,0,0.0
6114,2024-11-20 13:38:50,control,Mobile,0,0.0
6115,2025-08-06 23:23:07,control,Desktop,0,0.0
6116,2024-10-27 10:57:14,control,Desktop,0,0.0
6117,2024-05-03 06:44:13,control,Mobile,0,0.0
6118,2024-10-14 21:34:49,control,Desktop,0,0.0
6119,2024-06-01 18:08:27,treatment,Desktop,0,0.0
